name,pct,medPct,relPct,city,BEDS,enrollment
DOGWOOD ELEM SCHOOL,97,0,0.7,SMITHTOWN,580801060001,403
MILLS POND ES,97.5,0,0.6,ST. JAMES,580801060004,472
MT PLEASANT ELEM SCHOOL,98.7,0.2,1.1,SMITHTOWN,580801060005,454
ST JAMES ELEM SCHOOL,98.9,0,0.6,ST JAMES,580801060007,700
SMITHTOWN ELEM SCHOOL,98.8,0,1.2,SMITHTOWN,580801060008,521
ACCOMPSETT ELEM SCHOOL,98.2,0,1.1,SMITHTOWN,580801060013,620
SMITHTOWN HIGH SCHOOL EAST,98.8,0.4,0.5,ST JAMES,580801060014,1697
BRANCH BROOK ELEM SCHOOL,99.8,0,0.2,SMITHTOWN,580801060015,420
NESAQUAKE MIDDLE SCHOOL,99.1,0,0.1,ST. JAMES,580801060016,810
TACKAN ELEM SCHOOL,99,0.4,0.4,NESCONSET,580801060018,492
ACCOMPSETT MIDDLE SCHOOL,99.5,0,0.1,SMITHTOWN,580801060019,736
SMITHTOWN HIGH SCHOOL WEST,99.6,0.1,0.2,SMITHTOWN,580801060022,1728
GREAT HOLLOW MIDDLE SCHOOL,99.4,0,0.5,NESCONSET,580801060024,975
SS PHILIP & JAMES SCHOOL,97.8,0.4,1.3,ST JAMES,580801175633,
ST PATRICKS SCHOOL,98.6,0.7,0,SMITHTOWN,580801177172,
SMITHTOWN CHRISTIAN SCHOOL,98.7,0,1.3,SMITHTOWN,580801808242,
HARBOR COUNTRY DAY SCHOOL,90.4,0,8.5,ST JAMES,580801997107,
DEV DISABILITIES INSTITUTE,89,1.8,9.2,HUNTINGTON,580801997261,
CLEARY SCHOOL FOR THE DEAF,96.9,3.1,0,NESCONSET,580801997644,
KNOX SCHOOL,99.2,0,0,ST JAMES,580801999902,
R.J.O. IS,98.4,0.5,1.1,KINGS PARK,580805060001,559
KINGS PARK H S,99.4,0,0.3,KINGS PARK,580805060004,1275
PARKVIEW ES,98,0.2,1.6,KINGS PARK,580805060005,443
FORT SALONGA ES,97.5,0.2,1.6,NORTHPORT,580805060006,445
WILLIAM T ROGERS J H S,97.9,0.5,1.4,KINGS PARK,580805060007,940
REMSENBURGSPEONK ES,98.1,0,0.7,REMSENBURG,580901020001,153
RAYNOR COUNTRY DAY SCHOOL,96.2,0,0,WESTHAMPTON,580901999526,
WESTHAMPTON BEACH S H S,97.8,0,0.4,W HAMPTON BEACH,580902020001,1004
WESTHAMPTON BEACH ELEM SCHOOL,97.7,0,1.8,W HAMPTON BEACH,580902020002,384
WESTHAMPTON J H S,98.6,0.2,0.9,W HAMPTON BEACH,580902020004,442
QUOGUE ES,98.2,0.9,0.9,QUOGUE,580903020001,120
HAMPTON BAYS HIGH SCHOOL,99.2,0,0.2,HAMPTON BAYS,580905020001,638
HAMPTON BAYS ELEM SCHOOL,95.9,0.1,1.2,HAMPTON BAYS,580905020002,825
HAMPTON BAYS MIDDLE SCHOOL,99.5,0.2,0.2,HAMPTON BAYS,580905020004,616
SOUTHAMPTON ELEM SCHOOL,97.8,0,1.8,SOUTHAMPTON,580906030001,590
SOUTHAMPTON INTRMD SCH,98.6,0.5,0.7,SOUTHAMPTON,580906030002,437
SOUTHAMPTON S H S,98.3,0.2,0,SOUTHAMPTON,580906030003,586
OUR LADY OF THE HAMPTONS SCHOOL,96.7,0,1.5,SOUTHAMPTON,580906178656,
BRIDGEHAMPTON ELEM AND H S,95.7,0,4.3,BRIDGEHAMPTON,580909020001,160
ROSS LOWER SCHOOL,91.4,0,5.2,BRIDGEHAMPTON,580909996690,
HAYGROUND SCHOOL,63.6,3,33.3,BRIDGEHAMPTON,580909999588,
SAGAPONACK COMMON SCHOOL,81.8,0,0,SAGAPONACK,580910080001,11
EASTPORT SOUTH MANOR JR/SR HS,99.1,0.3,0.5,MANORVILLE,580912060001,1858
EASTPORT ELEMENTARY,97.8,0.8,1.1,EASTPORT,580912060002,902
SOUTH ST ES,98,0,0.9,MANORVILLE,580912060003,340
DAYTON AVE ES,99.1,0.2,0.7,MANORVILLE,580912060004,563
TUCKAHOE SCHOOL,98.3,0,0,SOUTHAMPTON,580913080001,382
SOUTHAMPTON MONTESSORI,100,0,0,SOUTHAMPTON,580913998965,
EAST QUOGUE SCHOOL,98.4,0,0.3,EAST QUOGUE,580917020001,427
OYSTERPONDS ELEM SCHOOL,95.5,0,4.6,ORIENT,581002020001,80
FISHERS ISLAND SCHOOL,98.6,0,0,FISHERS ISLAND,581004020001,72
SOUTHOLD ELEMENTARY,99.2,0,0.8,SOUTHOLD,581005020002,390
SOUTHOLD JR  SR HS,97.1,0,1.1,SOUTHOLD,581005020003,447
GREENPORT H S,99.1,0,0.9,GREENPORT,581010020001,337
GREENPORT ELEM SCHOOL,98,0.5,0.9,GREENPORT,581010020002,310
MATTITUCK J S H S,97.9,0.8,1.3,MATTITUCK,581012020001,763
CUTCHOGUE EAST ELEM SCH,96.6,0.3,2.4,CUTCHOGUE,581012020002,581
OUR LADY OF MERCY REGNL SCHOOL,97.3,0,1.3,CUTCHOGUE,581012175643,
NEW SUFFOLK SCHOOL,88.2,0,5.9,NEW SUFFOLK,581015080001,18
EASTERN SUFFOLK BOCES ,97.5,1.4,1.1,RIVERHEAD,589100000000,
WESTERN SUFFOK BOCES,96.7,1.8,1.4,DIX HILLS,589300000000,
FALLSBURGH J S H S,98.1,0,1.1,FALLSBURGH,590501060002,576
BENJAMIN COSOR ELEM SCHOOL,98.6,0.1,0.4,FALLSBURGH,590501060003,792
BEIS YAAKOV OF SOUTH FALLSBURG,100,0,0,FALLSBURG,590501226076,
YESHIVA ZICHRON MAYIR,73.3,0,0,MOUNTAINDALE,590501226115,
ZICHRON MOSHE H S,99.3,0,0.7,SO FALLSBURG,590501227505,
ELDRED JS HS,98.1,0.3,1.6,ELDRED,590801040001,308
GEORGE ROSS MACKENZIE ES,95.4,0,1,GLEN SPEY,590801040002,337
NEW HOPE MANOR,100,0,0,BARRYVILLE,590801995362,
HOMESTEAD SCHOOL,91.7,0,8.3,GLEN SPEY,590801998923,
LIBERTY ELEM SCHOOL,99.7,0,0.2,LIBERTY,590901060005,712
LIBERTY HS,98.9,0,0.9,LIBERTY,590901060006,908
LIBERTY MIDDLE SCHOOL,99.8,0,0.2,LIBERTY,590901060009,
ST PETER SCHOOL,100,0,0,LIBERTY,590901148047,
TRI VALLEY ELEM SCHOOL,99,0.3,0.7,GRAHAMSVILLE,591201040002,610
TRI VALLEY SECONDARY SCHOOL,99.4,0.6,0,GRAHAMSVILLE,591201040003,527
ROSCOE CENTRAL SCHOOL,99.2,0.4,0,ROSCOE,591301040001,266
LIVINGSTON MANOR ELEM SCHOOL,99.6,0,0.4,LIVINGSTON MANOR,591302040003,241
LIVINGSTON MANOR H S,97.1,0.5,2.4,LIVINGSTON MANOR,591302040004,203
EMMA C CHASE SCHOOL,98.3,0,0.3,WURTSBORO,591401060002,362
GEORGE L COOKE SCHOOL,99.1,0,0.2,MONTICELLO,591401060003,553
KENNETH L RUTHERFORD SCHOOL,97.7,0.6,1.1,MONTICELLO,591401060004,528
MONTICELLO H S,98.9,0.6,0.6,MONTICELLO,591401060005,883
RJ KAISER MIDDLE SCHOOL,98.1,0,0.9,MONTICELLO,591401060006,688
HEBREW DAY SCHSULL-ULSTER CO,73.1,0,0,KIAMESHA LAKE,591401226474,
TALMUD TORAH IMREI BURECH,82.6,0,2.6,KIAMESHA LAKE,591401229947,
BAIS YISROEL SCHOOL,81.7,0,1.9,KIAMESHA LAKE,591401229948,
"THE CENTER FOR DISCOVERY, INC.",88.5,2.1,5.2,HARRIS,591401997802,
SULLIVAN WEST ES @ JEFFERSONVILLE,98.4,0,0.9,JEFFERSONVILLE,591502040003,562
SULLIVAN WEST HIGH SCHOOL,97.3,0.2,2,LAKE HUNTINGTON,591502040004,587
SULLIVAN BOCES,99.6,0,0,LIBERTY,599000000000,
CHEMUNG ELEM SCHOOL,99,0,1,CHEMUNG,600101060001,105
ELM STREET ELEM SCHOOL,98.3,0,1.4,WAVERLY,600101060002,348
LINCOLN STREET ELEM SCHOOL,96.6,0,1.5,WAVERLY,600101060004,327
WAVERLY MIDDLE SCHOOL,99,0.5,0.5,WAVERLY,600101060005,393
WAVERLY JSHS,98.9,0.2,0.7,WAVERLY,600101060006,460
CANDOR J S H S,98.3,0.8,0.8,CANDOR,600301040002,357
CANDOR ELEM SCHOOL,98.3,0.5,0.7,CANDOR,600301040003,410
NEWARK VALLEY MIDDLE SCHOOL,99.1,0.3,0.6,NEWARK VALLEY,600402040001,346
NATHAN T HALL SCHOOL,98.9,0.8,0.3,NEWARK VALLEY,600402040003,416
NEWARK VALLEY S H S,97.8,0,0.8,NEWARK VALLEY,600402040004,507
APALACHIN ELEM SCHOOL,98.7,0.3,0.7,APALACHIN,600601060001,488
OWEGO ELEM SCHOOL,98.8,0,0.7,OWEGO,600601060002,516
OWEGO APALACHIN MIDDLE SCHOOL,95.8,0.2,0.4,OWEGO,600601060006,495
OWEGO FREE ACADEMY,98.3,0.3,1.5,OWEGO,600601060007,689
ST PATRICK SCHOOL,93.1,0,3.5,OWEGO,600601166216,
ZION LUTHERAN SCHOOL,93.3,0,6.7,OWEGO,600601328678,
SPENCER VAN ETTEN MIDDLE SCHOOL,98.7,0,1.3,SPENCER,600801040001,301
SPENCER VAN ETTEN HIGH SCHOOL,98.6,0,1.4,SPENCER,600801040002,290
SPENCER VAN ETTEN ELEMENTARY SCHOOL,97,0,2.1,VAN ETTEN,600801040003,372
NORTH SPENCER CHRISTIAN ACADEMY,89.7,0,8.6,SPENCER,600801858416,
TIOGA S H S,99.3,0,0.7,TIOGA CENTER,600903040001,301
TIOGA ELEM SCHOOL,99.7,0,0.3,TIOGA CENTER,600903040003,418
TIOGA MIDDLE SCHOOL,99.3,0.7,0,TIOGA CENTER,600903040004,297
DRYDEN ELEMENTARY SCHOOL,98.8,0.3,0.9,DRYDEN,610301060001,579
DRYDEN JSHS,97.9,0.2,0.8,DRYDEN,610301060003,484
CASSAVANT ELEMENTARY,98.8,0,0,DRYDEN,610301060006,85
FREEVILLE ELEMENTARY,100,0,0,FREEVILLE,610301060007,92
DRYDEN MIDDLE SCHOOL,99.2,0,0.3,DRYDEN,610301060008,390
COVENANT LOVE COMMUNITY SCHOOL,92.9,0,0,FREEVILLE,610301997954,
GEORGE JUNIOR REPUBLIC UFSD,90.7,0,0,FREEVILLE,610327020002,167
GROTON J S H S,100,0,0,GROTON,610501040001,444
GROTON ELEM SCHOOL,98.1,0.8,0.6,GROTON,610501040002,382
BELLE SHERMAN SCHOOL,97,0,1.6,ITHACA,610600010001,399
CAROLINE ELEM SCHOOL,95.9,0,3.4,SLATERVILLE SPR,610600010002,320
CAYUGA HEIGHTS SCHOOL,97.7,0.3,1.4,ITHACA,610600010003,365
BEVERLY J MARTIN SCHOOL,93.3,0.4,4.4,ITHACA,610600010004,305
ENFIELD SCHOOL,97.2,0,1.8,ITHACA,610600010007,255
FALL CREEK ELEM SCHOOL,84,0.9,13.9,ITHACA,610600010008,248
NORTHEAST SCHOOL,97.2,0.3,0.3,ITHACA,610600010011,393
SOUTH HILL SCHOOL,96.8,0,2.9,ITHACA,610600010012,340
BOYNTON MIDDLE SCHOOL,96.3,0,3.5,ITHACA,610600010014,536
DEWITT MIDDLE SCHOOL,96.5,0,3.1,ITHACA,610600010015,514
ITHACA S H S,96.8,0.5,2.5,ITHACA,610600010017,1352
ALTERNATIVE COMMUNITY SCHOOL,83.4,0.7,13.2,ITHACA,610600010019,296
IMMACULATE CONCEPTION SCHOOL,100,0,0,ITHACA,610600166183,
NEW ROOTS CHARTER SCHOOL,88.9,0,11.1,ITHACA,610600860944,150
MACCORMICK SECURE CTR,92.3,0,0,BROOKTONDALE,610600977984,
ITHACA WALDORF SCHOOL,65.1,0,23.3,ITHACA,610600995513,
CASCADILLA PREP SCHOOL,66.7,0,0,ITHACA,610600996699,
ELIZABETH ANN CLUNE MONTESSORI SCHOOL OF ITHACA,91.6,2.2,6.2,ITHACA,610600998633,
RAYMOND C BUCKLEY ELEMENTARY SCHOOL,98,0.9,0.9,LANSING,610801040001,442
LANSING HIGH SCHOOL,98.3,0.6,0.9,LANSING,610801040002,355
LANSING MIDDLE SCHOOL,98.8,0,1.2,LANSING,610801040003,339
FINGERLAKES RESIDENTIAL CENTER,94.3,0,0,LANSING,610801979416,
NEWFIELD ELEM SCHOOL,97.7,0,1.7,NEWFIELD,610901040002,402
NEWFIELD HIGH SCHOOL,97.1,0.8,1.7,NEWFIELD,610901040003,240
NEWFIELD MS,98.8,0,1.3,NEWFIELD,610901040004,159
RUSSELL I DOIG MIDDLE SCHOOL,97.2,0,2.8,TRUMANSBURG,611001040001,320
CHARLES O DICKERSON H S,97.4,0,2,TRUMANSBURG,611001040002,353
BUILDING 2 ELEM SCHOOL,97.5,0.8,1.8,TRUMANSBURG,611001040003,400
TOMPKINSSENECA-TIOGA BOCES,97.6,0,0.8,ITHACA,619000000000,
CHAMBERS SCHOOL,95.9,0,1.2,KINGSTON,620600010011,342
GEORGE WASHINGTON SCHOOL,92.5,0,3,KINGSTON,620600010012,386
ERNEST C MYER SCHOOL,98.5,0.5,1,HURLEY,620600010013,201
JOHN F KENNEDY SCHOOL,99.7,0,0,KINGSTON,620600010014,328
ER CROSBY ES,95.1,0.3,2.1,LAKE KATRINE,620600010015,392
ROBERT R  GRAVES SCHOOL,96.6,0.5,1.5,PORT EWEN,620600010017,404
J WATSON BAILEY SCHOOL,98.4,0.4,0.7,KINGSTON,620600010020,1092
KINGSTON S H S,98.3,0.3,0.7,KINGSTON,620600010022,1936
HARRY L EDSON SCHOOL,97.7,0,0.8,KINGSTON,620600010024,505
M CLIFFORD MILLER J H S,99.1,0,0.6,LAKE KATRINE,620600010025,879
ST JOSEPH SCHOOL,95.7,0,3.4,KINGSTON,620600145034,
KINGSTON CATHOLIC SCHOOL,98.3,0.4,0,KINGSTON,620600145037,
JOHN COLEMAN CATHOLIC HIGH SCHOOL,98.3,0,1.7,HURLEY,620600147145,
ABUNDANT LIFE ACADEMY,81.8,0,0,KINGSTON,620600806056,
GOOD SHEPHERD,87.7,0,4.6,KINGSTON,620600808795,
HUDSON VALLEY SUDBURY SCHOOL,46.4,0,50,KINGSTON,620600995752,
CENTER FOR SPECTRUM SERVICES  KINGSTON,85.6,2.9,9.6,KINGSTON,620600996004,
WOODCREST SCHOOL,88.5,0,5.8,RIFTON,620600996700,
CHILDREN'S HOME OF KINGSTON,100,0,0,KINGSTON,620600997425,
COMMUNITY REHABILITATION CENTERCEREBRAL PALSY OF,82.2,2.2,2.2,KINGSTON,620600998101,
MAPLE RIDGE SCHOOL,96.8,0,0,ULSTER PARK,620600999061,
CENTER FOR SPECTRUM SERVICES  ELLENVILLE,66.7,16.7,16.7,ELLENVILLE,620600999062,
WINTER BEAR MONTESSORI SCHOOL,100,0,0,KINGSTON,620600999063,
HIGHLAND ELEM SCHOOL,98.8,0.1,1.1,HIGHLAND,620803040001,807
HIGHLAND H S,99.1,0.2,0.7,HIGHLAND,620803040002,579
HIGHLAND MIDDLE SCHOOL,97.7,0.5,1.6,HIGHLAND,620803040003,437
HIGHLAND RESIDENTIAL CENTER,100,0,0,HIGHLAND,620803978221,
RONDOUT VALLEY H S,98.1,0,1.9,ACCORD,620901060001,673
MARBLETOWN ELEM SCHOOL,94.5,0.6,3,ACCORD,620901060002,334
KERHONKSON ELEM SCHOOL,95.7,0.9,3,ACCORD,620901060003,237
RONDOUT VALLEY MIDDLE SCHOOL,98.3,0.4,0.7,ACCORD,620901060006,
RONDOUT VALLEY INTERMEDIATE SCHOOL,97.4,0.6,1.8,ACCORD,620901060009,497
HIGH MEADOW SCHOOL,66.4,1.3,16.1,STONE RIDGE,620901998943,
ARC ULSTER COUNTYBROOKSIDE SCHOOL,84.6,0,0,COTTEKILL,620901999364,
MARLBORO ELEM SCHOOL,97.4,0.1,0.9,MARLBORO,621001060001,
MARLBORO MS,99.6,0,0.4,MARLBORO,621001060004,453
MARLBORO CENTRAL H S,98.6,0.8,0.6,MARLBORO,621001060005,636
MARLBORO INTERMEDIATE SCHOOL,99.1,0.2,0.7,MARLBORO,621001060006,853
DUZINE SCHOOL,93.1,0.7,5.2,NEW PALTZ,621101060001,465
LENAPE ELEMENTARY SCHOOL,94.9,0,4.6,NEW PALTZ,621101060002,505
NEW PALTZ MIDDLE SCHOOL,96.1,0,3.6,NEW PALTZ,621101060004,532
NEW PALTZ S H S,94.5,0.3,5.1,NEW PALTZ,621101060005,744
MOUNT ACADEMY (THE),98.4,0,0,ESOPUS,621101996089,
MOUNT SCHOOL (THE),95,0,0,ESOPUS,621101996107,
MOUNTAIN LAUREL SCHOOL,45.5,0,54.5,NEW PALTZ,621101999524,
REGINALD BENNETT ELEM SCHOOL,89.1,0.6,9,BOICEVILLE,621201060001,322
PHOENICIA ELEM SCHOOL,93.9,1.4,4.1,PHOENICIA,621201060002,147
WOODSTOCK ELEM SCHOOL,84.6,1.2,10.8,WOODSTOCK,621201060004,260
ONTEORA H S,92.4,0,7.3,BOICEVILLE,621201060005,461
ONTEORA MS,93.7,0,5.3,BOICEVILLE,621201060006,207
RICCARDI ELEMENTARY SCHOOL,95.4,0.3,2.8,SAUGERTIES,621601060001,325
MORSE SCHOOL,95.9,0,3.2,SAUGERTIES,621601060002,342
CAHILL SCHOOL,97.3,0,1.2,SAUGERTIES,621601060003,344
MT MARION ELEMENTARY SCHOOL,97.5,0,1.9,SAUGERTIES,621601060004,318
SAUGERTIES JR. HS,98.1,0.4,1.5,SAUGERTIES,621601060005,486
SAUGERTIES SR. HS,99.4,0,0.6,SAUGERTIES,621601060007,937
WOODSTOCK DAY SCHOOL,57,0,22.8,WOODSTOCK,621601997896,
LEPTONDALE ELEM SCHOOL,97,0.2,0.4,WALLKILL,621801060001,529
OSTRANDER ELEM SCHOOL,98.4,0.2,1.3,WALLKILL,621801060003,547
PLATTEKILL ELEM SCHOOL,98.8,0.2,0.6,PLATTEKILL,621801060004,482
WALLKILL S H S,99.9,0,0,WALLKILL,621801060005,1077
WALKILL MIDDLE SCHOOL,99.6,0,0.4,WALLKILL,621801060006,496
LEPTONDALE CHRISTIAN ACADEMY,98.3,0,1.7,NEWBURGH,621801808492,
ELLENVILLE ELEM SCHOOL,99.4,0.1,0.1,ELLENVILLE,622002060002,825
ELLENVILLE HS,99.2,0.6,0.2,ELLENVILLE,622002060004,525
ELLENVILLE MS,98.9,0.8,0.3,ELLENVILLE,622002060005,373
HAMESIVTA,76,0,0,ELLENVILLE,622002226060,
WAWARSING CHRISTIAN ACADEMY,98.1,0,1.9,WAWARSING,622002808754,
ULSTER BOCES,94,1.1,1.7,PORT EWEN,629000000000,
BOLTON CENTRAL SCHOOL,100,0,0,BOLTON LANDING,630101040001,189
NORTH WARREN CENTRAL SCHOOL,100,0,0,CHESTERTOWN,630202040001,541
BIG CROSS STREET SCHOOL,99.6,0,0.4,GLENS FALLS,630300010001,270
JACKSON HEIGHTS SCHOOL,99.5,0,0.5,GLENS FALLS,630300010003,254
KENSINGTON ROAD SCHOOL,98.6,0,1.1,GLENS FALLS,630300010004,276
GLENS FALLS MIDDLE,100,0,0,GLENS FALLS,630300010006,601
GLENS FALLS HS,98.9,0,0,GLENS FALLS,630300010007,662
ST MARYSST ALPHONSUS RGNL CATHOLIC,95.7,0.5,3.8,GLENS FALLS,630300119303,
JOHNSBURG CENTRAL SCHOOL,96.8,0,0.7,NORTH CREEK,630601040001,341
LAKE GEORGE JS HS,98.4,0,1.6,LAKE GEORGE,630701040002,410
LAKE GEORGE ELEMENTARY,98.3,0.7,1,LAKE GEORGE,630701040003,430
HADLEY LUZERNE H S,96.3,0,0,LAKE LUZERNE,630801040001,277
HADLEY LUZERNE ELEM SCHOOL,93.8,0,0,LAKE LUZERNE,630801040002,176
STUART M TOWNSEND MIDDLE SCHOOL,99.1,0,0,LAKE LUZERNE,630801040003,328
QUEENSBURY ELEM SCHOOL,99.1,0.4,0.2,QUEENSBURY,630902030001,937
QUEENSBURY S H S,99.7,0,0.1,QUEENSBURY,630902030002,1164
QUEENSBURY MIDDLE SCHOOL,99.9,0,0.1,QUEENSBURY,630902030003,811
QUEENSBURY 4TH & 5TH,100,0,0,QUEENSBURY,630902030004,527
PROSPECT SCHOOL,95.5,0,4.6,QUEENSBURY,630902997787,
ABRAHAM WING SCHOOL,99.5,0,0,GLENS FALLS,630918080001,183
WARRENSBURG J S H S,99.7,0,0.3,WARRENSBURG,631201040001,377
WARRENSBURG ELEM SCHOOL,98.4,0.3,0,WARRENSBURG,631201040002,424
ARGYLE CENTRAL SCHOOL,99.3,0.2,0,ARGYLE,640101040001,279
FORT ANN CENTRAL SCHOOL,97.8,0,1.5,FORT ANN,640502040001,471
FORT EDWARD SCHOOL,93.8,0,0.2,FORT EDWARD,640601020001,553
MARY J TANNER ELEM SCHOOL,98.6,0.7,0,MIDDLE GRANVILLE,640701040002,325
GRANVILLE J S H S,98.3,1,0.5,GRANVILLE,640701040003,588
QUAKER ST ELEM SCHOOL,99.6,0,0.4,GRANVILLE,640701040004,228
TRUTHVILLE CHRISTIAN ACADEMY,100,0,0,NORTH GRANVILLE,640701855960,
GREENWICH J S H S,99.8,0,0.2,GREENWICH,640801040002,510
GREENWICH ELEM SCHOOL,97.8,0.7,0.9,GREENWICH,640801040003,547
HARTFORD CENTRAL SCHOOL,99.8,0,0.2,HARTFORD,641001040001,483
HUDSON FALLS S H S,99.7,0.2,0.2,HUDSON FALLS,641301060001,656
HUDSON FALLS MIDDLE SCHOOL,99.3,0,0.6,HUDSON FALLS,641301060002,534
MARGARET MURPHY KINDERGARTEN CENTER,97.8,0,1.6,HUDSON FALLS,641301060003,308
HUDSON FALLS INTERMEDIATE BUILDING,99.4,0,0.3,HUDSON FALLS,641301060004,360
HUDSON FALLS PRIMARY BUILDING,99.5,0.4,0,HUDSON FALLS,641301060005,570
KINGSBURY SDA SCHOOL,100,0,0,HUDSON FALLS,641301425821,
PUTNAM CENTRAL SCHOOL,93.3,0,0,PUTNAM STATION,641401040001,37
SALEM HIGH SCHOOL,96.3,0,0.4,SALEM,641501040001,245
SALEM ELEM SCHOOL,98.8,0,0.4,SALEM,641501040002,242
CAMBRIDGE ELEM SCHOOL,95,0.5,0.9,CAMBRIDGE,641610040002,453
CAMBRIDGE J S H S,98.4,0,1.4,CAMBRIDGE,641610040003,433
WHITEHALL ELEM SCHOOL,98.8,0,0.3,WHITEHALL,641701060001,374
WHITEHALL J S H S,100,0,0,WHITEHALL,641701060002,414
WASHINGTONSARATOGA-WARREN-HAMILTON-ESSEX BOCES,98.6,0.9,0.5,FT EDWARD,649000000000,
WFL BOCESNEWARK EDUCATION CENTER,96.8,2.4,0.8,NEWARK,650100000000,
PERKINS ELEM SCHOOL,98.8,0.4,0.8,NEWARK,650101060001,312
NORMAN R KELLEY ELEM SCHOOL,99.4,0,0.4,NEWARK,650101060002,478
LINCOLN ELEM SCHOOL,100,0,0,NEWARK,650101060003,259
NEWARK MIDDLE SCHOOL,99.8,0,0.2,NEWARK,650101060005,463
NEWARK HIGH SCHOOL,100,0,0,NEWARK,650101060006,645
GRAVEL RIDGE SCHOOL,72.7,4.6,22.7,LYONS,650101166202,
CLYDE SCHOOL,77.8,0,22.2,LYONS,650101166203,
ROSE VALLEY MENNONITE SCHOOL,96.2,0,3.9,CLYDE,650101166204,
EAST PALMYRA CHRISTIAN SCHOOL,81.5,0,5.6,PALMYRA,650101806701,
CS ELEMENTARY,99.7,0.3,0,CLYDE,650301040002,422
CS SENIOR HIGH SCHOOL,100,0,0,CLYDE,650301040003,267
CS MIDDLE SCHOOL,97.7,0,0,CLYDE,650301040004,171
LYONS ELEMENTARY SCHOOL,99.3,0.2,0,LYONS,650501040001,489
LYONS HIGH SCHOOL,86.7,0.4,0.8,LYONS,650501040002,263
LYONS MIDDLE SCHOOL,100,0,0,LYONS,650501040003,133
MARION ELEM SCHOOL,99.7,0,0,MARION,650701040001,412
MARION J S H S,99.5,0,0.3,MARION,650701040002,383
ONTARIO ELEM SCHOOL,99.4,0.3,0.3,ONTARIO CENTER,650801060001,344
WAYNE S H S,99.4,0.1,0.1,ONTARIO CENTER,650801060003,771
ONTARIO PRIMARY SCHOOL,99.2,0.3,0.3,ONTARIO CENTER,650801060004,366
THOMAS C ARMSTRONG MID SCH,100,0,0,ONTARIO CENTER,650801060005,550
FREEWILL ELEM SCHOOL,99.7,0,0,ONTARIO CENTER,650801060006,297
PALMYRA MACEDON S H S,99.5,0.3,0,PALMYRA,650901060001,631
PALMYRAMACEDON INTERMEDIATE SCHOOL,100,0,0,MACEDON,650901060002,421
PALMYRAMACEDON PRIMARY SCHOOL,99.2,0,0,PALMYRA,650901060003,483
PALMYRA MACEDON MIDDLE SCHOOL,100,0,0,PALMYRA,650901060004,429
RUBIN A CIRILLO HIGH SCHOOL,98,0.3,1.1,WALWORTH,650902040001,336
RICHARD MANN ELEM SCHOOL,97.1,1.1,0.7,WALWORTH,650902040002,448
GANANDA MIDDLE SCHOOL,98.8,0,1.2,WALWORTH,650902040003,251
SODUS PRIMARY SCHOOL,98.5,0,0,SODUS,651201060001,436
SODUS HIGH SCHOOL,99.7,0,0,SODUS,651201060003,344
SODUS MIDDLE SCHOOL,98.8,0,0.4,SODUS,651201060004,330
WILLIAMSON MIDDLE SCHOOL,99.7,0.3,0,WILLIAMSON,651402040001,325
WILLIAMSON S H S,99.1,0.6,0.3,WILLIAMSON,651402040002,348
WILLIAMSON PRIMARY SCHOOL,99.5,0.3,0.3,WILLIAMSON,651402040003,461
NORTH ROSE ELEM SCHOOL,99.4,0.4,0,NORTH ROSE,651501060002,491
NORTH ROSEWOLCOTT MID SCH,99.7,0,0.3,WOLCOTT,651501060004,356
NORTH ROSEWOLCOTT H S,99.5,0.3,0.3,WOLCOTT,651501060005,392
MARGARET W CUYLER ELEM SCHOOL,98.2,0.5,0.5,RED CREEK,651503040002,458
RED CREEK J S H S,99,0,0,RED CREEK,651503040003,295
RED CREEK MIDDLE SCHOOL,98.6,0.5,0,RED CREEK,651503040004,214
INCREASE MILLER ELEM SCHOOL,98.6,0,0.8,GOLDEN BRDG,660101030001,356
KATONAH ELEM SCHOOL,97.8,0,1.4,KATONAH,660101030002,373
LEWISBORO ELEM SCHOOL,98.6,0.9,0.6,SO SALEM,660101030003,350
JOHN JAY S H S,99.1,0,0.9,CROSS RIVER,660101030004,1176
JOHN JAY MIDDLE SCHOOL,99,0.3,0.5,KATONAH,660101030005,812
MEADOW POND ELEM SCHOOL,99.7,0,0,SOUTH SALEM,660101030006,307
MONTFORT ACADEMY,94.9,0,1.3,MOUNT VERNON,660101145041,
HARVEY SCHOOL (THE),98.3,0,1.1,KATONAH,660101996492,
BEDFORD VILLAGE E S,94.9,0.3,0.6,BEDFORD,660102060001,353
BEDFORD HILLS ELEM SCHOOL,100,0,0,BEDFORD HILLS,660102060002,308
MT KISCO ELEM SCHOOL,99.6,0,0,MT KISCO,660102060003,621
POUND RIDGE ELEM SCHOOL,96.5,0,2.2,POUND RIDGE,660102060004,367
FOX LANE MIDDLE SCHOOL,95.7,3.5,0.4,BEDFORD,660102060005,1016
FOX LANE H S,97.6,0.5,0.5,BEDFORD,660102060006,1399
WEST PATENT ELEM SCHOOL,99.4,0,0.3,BEDFORD HILLS,660102060007,348
ST PATRICK SCHOOL,99.4,0,0,BEDFORD VILLAGE,660102145167,
THE RIPPOWAM CISQUA SCHOOL,98.5,0.2,0,BEDFORD,660102996431,
THE KARAFIN SCHOOL,100,0,0,MOUNT KISCO,660102997771,
CARRIE E TOMPKINS SCHOOL,98.7,0,0.5,CROTON,660202030001,627
