TALMUD TORAH TZEMACH TZADIK VIZNITZ,BROOKLYN,100,,,,,,3.314E+11
TEACHERS COLLEGE COMMUNITY SCHOOL,MANHATTAN,96.8,217,http://data.schoolbook.org/school/3476-teachers-college-community-school,05M517,,,
TEACHERS PREPARATORY HIGH SCHOOL,BROOKLYN,96.6,351,http://data.schoolbook.org/school/1091-teachers-preparatory-high-school,23K697,,,
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",MANHATTAN,100,150,http://data.schoolbook.org/school/15-technology-arts-and-sciences-studio,01M301,,,
THE 30TH AVENUE SCHOOL (G&T CITYWIDE),QUEENS,92.2,115,http://data.schoolbook.org/school/4285-the-30th-avenue-school-gt-citywide,30Q300,,,
THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHOOL,MANHATTAN,96.4,193,http://data.schoolbook.org/school/81-the-47-american-sign-language-english-lower-school,02M347,,,
THE 51 AVENUE ACADEMY (THE PATH TO ACADEMIC EXCELLENCE),QUEENS,99.6,540,http://data.schoolbook.org/school/1141-the-51-avenue-academy-the-path-to-academic-excellence,24Q877,,,
THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,QUEENS,99,206,http://data.schoolbook.org/school/1306-the-academy-for-excellence-through-the-arts,28Q303,,,
THE ACADEMY OF TALENTED SCHOLARS,BROOKLYN,99.4,353,http://data.schoolbook.org/school/982-the-academy-of-talented-scholars,20K682,,,
THE ACADEMY OF THE ARTS,BRONX,98.7,300,http://data.schoolbook.org/school/374-the-academy-of-the-arts,08X335,,,
THE ACTIVE LEARNING ELEMENTARY SCHOOL,QUEENS,99.8,436,http://data.schoolbook.org/school/1171-the-active-learning-elementary-school,25Q244,,,
THE ANDERSON SCHOOL,MANHATTAN,98.8,574,http://data.schoolbook.org/school/169-the-anderson-school,03M334,,,
THE ANGELO PATRI MIDDLE SCHOOL,BRONX,96.7,518,http://data.schoolbook.org/school/525-the-angelo-patri-middle-school,10X391,,,
THE AUGUST AICHHORN CENTER FOR,MANHATTAN,76.8,,,,,,3.10301E+11
THE BEEKMAN SCHOOL,MANHATTAN,100,,,,,,3.10201E+11
THE BELLAIRE SCHOOL,QUEENS,98.9,1016,http://data.schoolbook.org/school/1336-the-bellaire-school,29Q135,,,
THE BILINGUAL BICULTURAL SCHOOL,MANHATTAN,99.4,360,http://data.schoolbook.org/school/204-the-bilingual-bicultural-school,04M182,,,
THE BLUE SCHOOL,MANHATTAN,76.6,,,,,,3.10201E+11
THE BRONX MATHEMATICS PREPARATORY SCHOOL,BRONX,93.9,279,http://data.schoolbook.org/school/379-the-bronx-mathematics-preparatory-school,08X375,,,
THE BRONX SCHOOL OF YOUNG LEADERS,BRONX,98,407,http://data.schoolbook.org/school/514-the-bronx-school-of-science-inquiry-and-investigation,10X331,,,
THE BRONXWOOD PREPARATORY ACADEMY,BRONX,96.1,362,http://data.schoolbook.org/school/597-the-bronxwood-preparatory-academy,11X514,14,,
THE BROOKLYN ACADEMY OF GLOBAL FINANCE,BROOKLYN,95.2,126,http://data.schoolbook.org/school/811-the-brooklyn-academy-of-global-finance,16K688,,,
THE BROOKLYN LATIN SCHOOL,BROOKLYN,97.6,663,http://data.schoolbook.org/school/727-brooklyn-latin-school-the,14K449,,,
THE BROOKLYN SCHOOL FOR MATH AND RESEARCH,BROOKLYN,99.1,235,http://data.schoolbook.org/school/3500-brooklyn-school-for-math-and-research,32K168,,,
THE CAROL AND FRANK BIONDI EDUCATION CENTER,BRONX,66.2,,,,,,3.21001E+11
THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,BRONX,98.8,405,http://data.schoolbook.org/school/535-celia-cruz-bronx-high-school-of-music-the,10X442,,,
THE CHEDER,BROOKLYN,98.1,,,,,,3.32E+11
THE CHILD SCHOOL/LEGACY HIGH SCHOOL,MANHATTAN,96.8,,,,,,3.10201E+11
THE CHILDREN'S ACADEMY,MANHATTAN,70.4,,,,,,3.10201E+11
THE CHILDREN'S LAB SCHOOL,"QUEENS, NEW YORK",97.8,135,http://data.schoolbook.org/school/4268-the-childrens-lab-school,24Q343,,,
THE CHILDREN'S WORKSHOP SCHOOL,MANHATTAN,92.5,255,http://data.schoolbook.org/school/19-the-childrens-workshop-school,01M361,,11,
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,BROOKLYN,99.6,1019,http://data.schoolbook.org/school/961-the-christa-mcauliffe-schoolis-187,20K187,,,
THE CINEMA SCHOOL,BRONX,98.4,310,http://data.schoolbook.org/school/644-the-cinema-school,12X478,,,
THE COLLEGE ACADEMY,MANHATTAN,99,417,http://data.schoolbook.org/school/292-high-school-for-international-business-and-finance,06M462,,,
THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,STATEN ISLAND,98.3,59,http://data.schoolbook.org/school/4289-the-eagle-academy-for-young-men-of-staten-island,31R028,,,
THE EARLY LEARNING CENTER & THE ACADEMY OF ART &,QUEENS,98,,,,,,3.426E+11
THE EAST VILLAGE COMMUNITY SCHOOL,MANHATTAN,92.4,288,http://data.schoolbook.org/school/16-the-east-village-community-school,01M315,10,10,
THE EMERSON SCHOOL,QUEENS,98.7,231,http://data.schoolbook.org/school/4277-the-emerson-school,28Q287,,,
THE FACING HISTORY SCHOOL,MANHATTAN,99.4,335,http://data.schoolbook.org/school/75-facing-history-school-the,02M303,,,
THE FAMILY SCHOOL,BRONX,94.3,525,http://data.schoolbook.org/school/454-the-family-school,09X443,27,,
THE FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUBLIC POLICY,BRONX,97.6,252,http://data.schoolbook.org/school/388-felisa-rincon-de-gautier-institute-for-law-and-public-policy-the,08X519,,,
THE FORWARD SCHOOL,BRONX,93.8,256,http://data.schoolbook.org/school/582-the-forward-school,11X287,11,,
THE FRANCIS SCHOOL,STATEN ISLAND,100,,,,,,3.53101E+11
THE FRESH CREEK SCHOOL,BROOKLYN,99.6,257,http://data.schoolbook.org/school/3492-the-fresh-creek-school,19K325,,,
THE GLOBAL LEARNING COLLABORATIVE,MANHATTAN,98.6,439,http://data.schoolbook.org/school/171-the-global-learning-collaborative,03M403,,,
THE GORDON PARKS SCHOOL,QUEENS,100,664,http://data.schoolbook.org/school/1353-the-gordon-parks-school,29Q270,,,
THE HARBOR VIEW SCHOOL,STATEN ISLAND,98.4,127,http://data.schoolbook.org/school/4290-the-harbor-view-school,31R059,,,
THE HERITAGE SCHOOL,MANHATTAN,97.6,290,http://data.schoolbook.org/school/219-heritage-school-the,04M680,,,
"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",BROOKLYN,99.9,866,http://data.schoolbook.org/school/731-the-high-school-for-enterprise-business-and-technology,14K478,,,
THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,BROOKLYN,94.2,208,http://data.schoolbook.org/school/846-the-high-school-for-global-citizenship,17K528,,,
THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,MANHATTAN,99.7,399,http://data.schoolbook.org/school/88-the-high-school-for-language-and-diplomacy,02M399,,,
THE HIGH SCHOOL OF FASHION INDUSTRIES,MANHATTAN,99.4,1676,http://data.schoolbook.org/school/132-the-high-school-of-fashion-industries,02M600,,,
THE HIGHBRIDGE GREEN SCHOOL,BRONX,98.5,266,http://data.schoolbook.org/school/4236-the-highbridge-green-school,09X361,,,
THE HUNTS POINT SCHOOL,BRONX,93.5,353,http://data.schoolbook.org/school/383-the-hunts-point-school,08X424,14,,
THE IDEAL SCHOOL OF MANHATTAN,MANHATTAN,96.9,,,,,,3.10301E+11
THE LANG SCHOOL,MANHATTAN,97.1,,,,,,3.10301E+11
THE LEAGUE SCHOOL AND DAY TREATMENT CENTER,BROOKLYN,99.1,,,,,,3.31701E+11
THE LEXINGTON ACADEMY,MANHATTAN,97.9,567,http://data.schoolbook.org/school/195-the-lexington-academy,04M072,,,
THE LOYOLA SCHOOL,MANHATTAN,100,,,,,,3.102E+11
THE MANDELL SCHOOL,MANHATTAN,83.5,,,,,,3.10301E+11
"THE MANHATTAN CHILDREN'S CENTER, INC",BROOKLYN,85.4,,,,,,3.31801E+11
"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",BRONX,98.6,496,http://data.schoolbook.org/school/498-the-marie-curie-school-for-medicine-nursing-and-health-professions,10X237,,,
THE MATH & SCIENCE EXPLORATORY SCHOOL,BROOKLYN,97.1,516,http://data.schoolbook.org/school/771-the-math-science-exploratory-school,15K447,,,
THE MAURICE SENDAK COMMUNITY SCHOOL,BROOKLYN,97.6,170,http://data.schoolbook.org/school/4245-the-maurice-sendak-community-school,15K118,,,
THE METROPOLITAN HIGH SCHOOL,BRONX,99.6,263,http://data.schoolbook.org/school/626-metropolitan-high-school-the,12X248,,,
THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,BRONX,97.8,372,http://data.schoolbook.org/school/3485-the-metropolitan-soundview-high-school,12X521,,,
THE MICHAEL J. PETRIDES SCHOOL,STATEN ISLAND,99.5,1305,http://data.schoolbook.org/school/1462-the-michael-j-petrides-school,31R080,,,
THE MOTT HALL SCHOOL,MANHATTAN,99.3,281,http://data.schoolbook.org/school/274-the-mott-hall-school,06M223,,,
THE NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK,BRONX,95.5,528,http://data.schoolbook.org/school/4232-the-new-american-academy-at-roberto-clemente-state-park,09X274,20,,
THE NEW LIFE SCHOOL,BRONX,91.1,,,,,,3.20701E+11
THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,BRONX,98.9,788,http://data.schoolbook.org/school/500-the-new-school-for-leadership-and-journalism,10X244,,,
THE NEW YORK INSTITUTE FOR SPE ED,BRONX,94.9,,,,,,3.21101E+11
THE NURTURING CENTER,QUEENS,90,,,,,,3.42901E+11
THE PARKSIDE SCHOOL,MANHATTAN,94.6,,,,,,3.10301E+11
THE PECK SLIP SCHOOL,MANHATTAN,95.7,163,http://data.schoolbook.org/school/4162-the-peck-slip-school,02M343,,,
"THE QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE AND TECHNOLOGY",QUEENS,98.4,500,http://data.schoolbook.org/school/1180-the-queens-college-school-for-math-science-and-technology,25Q499,,,
THE QUEENS SCHOOL OF INQUIRY,QUEENS,99.1,547,http://data.schoolbook.org/school/1173-queens-school-of-inquiry-the,25Q252,,,
THE RICHARD H. HUNGERFORD SCHOOL,STATEN ISLAND,97.9,289,http://data.schoolbook.org/school/1543-the-richard-h-hungerford-school,75R721,,,
THE RIVER SCHOOL,NEW YORK,96,99,http://data.schoolbook.org/school/4217-the-river-school,02M281,,,
THE RIVERVIEW SCHOOL,QUEENS,95.3,129,http://data.schoolbook.org/school/4291-the-riverview-school,75Q277,,,
"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, WRITERS AND PEFORMERS",BROOKLYN,93.5,275,http://data.schoolbook.org/school/941-the-school-for-classics-an-academy-of-thinkers-writers-and-performers,19K683,10,,
THE SCHOOL FOR FUTURE LEADERS,BROOKLYN,100,432,http://data.schoolbook.org/school/974-ps-310,20K310,,,
THE SCHOOL FOR HUMAN RIGHTS,BROOKLYN,95,401,http://data.schoolbook.org/school/847-school-for-human-rights-the,17K531,12,,
THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,BRONX,95.7,394,http://data.schoolbook.org/school/375-the-school-for-inquiry-and-social-justice,08X337,,,
THE SCHOOL FOR THE URBAN ENVIRONMENT,BROOKLYN,91.7,60,http://data.schoolbook.org/school/724-the-urban-assembly-school-for-the-urban-environment,14K330,,,
THE SCHOOL OF INTEGRATED LEARNING,BROOKLYN,97.4,228,http://data.schoolbook.org/school/835-the-school-of-integrated-learning,17K354,,,
THE SCHOOL OF SCIENCE AND APPLIED LEARNING,BRONX,94.8,640,http://data.schoolbook.org/school/634-the-school-of-science-and-applied-learning,12X300,28,,
THE SCIENCE AND MEDICINE MIDDLE SCHOOL,BROOKLYN,99,505,http://data.schoolbook.org/school/878-the-science-and-medicine-middle-school,18K366,,,
THE SEEALL ACADEMY,BROOKLYN,99.7,1143,http://data.schoolbook.org/school/958-the-seeall-academy,20K180,,,
THE SPEYER LEGACY SCHOOL,MANHATTAN,94.7,,,,,,3.10301E+11
THE STAR ACADEMY - P.S.63,MANHATTAN,94,201,http://data.schoolbook.org/school/5-ps-063-william-mckinley,01M063,12,,
THE STUDIO SCHOOL,MANHATTAN,90.2,,,,,,3.10301E+11
THE URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW,MANHATTAN,99.3,295,http://data.schoolbook.org/school/76-urban-assembly-academy-of-government-and-law-the,02M305,,,
THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,BRONX,97.8,540,http://data.schoolbook.org/school/337-bronx-academy-of-letters,07X551,,,
THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,MANHATTAN,92.9,98,http://data.schoolbook.org/school/247-the-urban-assembly-institute-for-new-technologies,05M410,,,
THE URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,BRONX,99.8,601,http://data.schoolbook.org/school/432-urban-assembly-school-for-applied-math-and-science-the,09X241,,,
THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,BROOKLYN,91.9,74,http://data.schoolbook.org/school/4259-the-urban-assembly-school-for-collaborative-healthcare,19K764,,,
THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,MANHATTAN,95.2,188,http://data.schoolbook.org/school/4213-the-urban-assembly-school-for-emergency-management,02M135,,,
THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE,MANHATTAN,96.9,162,http://data.schoolbook.org/school/4222-the-urban-assembly-school-for-global-commerce,05M157,,,
THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,MANHATTAN,98.7,316,http://data.schoolbook.org/school/170-the-urban-assembly-school-for-green-careers,03M402,,,
THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,BROOKLYN,100,418,http://data.schoolbook.org/school/684-the-urban-assembly-school-for-law-and-justice,13K483,,,
THE URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES,MANHATTAN,96.1,359,http://data.schoolbook.org/school/167-urban-assembly-school-for-media-studies-the,03M307,,,
THE URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,MANHATTAN,98.9,369,http://data.schoolbook.org/school/80-urban-assembly-school-of-business-for-young-women-the,02M316,,,
THE URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION,MANHATTAN,95.9,362,http://data.schoolbook.org/school/74-urban-assembly-school-of-design-and-construction-the,02M300,,,
THE URBAN ASSEMBLY UNISON SCHOOL,BROOKLYN,97.8,185,http://data.schoolbook.org/school/4178-the-urban-assembly-unison-school,13K351,,,
THE VIDA BOGART SCHOOL FOR ALL CHILDREN,BRONX,97.1,520,http://data.schoolbook.org/school/1551-the-vida-bogart-school-for-all-children,75X352,,,
THE WALTON AVENUE SCHOOL,BRONX,98.2,333,http://data.schoolbook.org/school/4233-the-walton-avenue-school,09X294,,,
THE WILLIAM T. DILLON CHILD STUDY CENTER @,BROOKLYN,83.3,,,,,,3.31301E+11
THE WINDSOR TERRACE SCHOOL,BROOKLYN,98.9,545,http://data.schoolbook.org/school/761-magnet-school-for-science-technology,15K154,,,
THE YOUNG SCHOLARS ACADEMY OF THE BRONX,BRONX,91.8,331,http://data.schoolbook.org/school/584-the-young-scholars-academy-of-the-bronx,11X289,18,,
THEATRE ARTS PRODUCTION COMPANY SCHOOL,BRONX,98.5,598,http://data.schoolbook.org/school/495-theatre-arts-production-company-school,10X225,,,
THEATRE STREET SCHOOL,QUEENS,100,,,,,,3.42701E+11
THERESA PAPLIN SCHOOL (SCO),QUEENS,93.3,,,,,,3.42801E+11
THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,QUEENS,99.7,1972,http://data.schoolbook.org/school/1314-thomas-a-edison-career-and-technical-education-high-school,28Q620,,,
THOMAS C. GIORDANO MIDDLE SCHOOL 45,BRONX,98,717,http://data.schoolbook.org/school/473-thomas-c-giordano-middle-school-45,10X045,,,
THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,MANHATTAN,100,539,http://data.schoolbook.org/school/250-thurgood-marshall-academy-for-learning-and-social-change,05M670,,,
THURGOOD MARSHALL ACADEMY LOWER SCHOOL,MANHATTAN,99.1,219,http://data.schoolbook.org/school/242-thurgood-marshall-academy-lower-school,05M318,,,
TIFERES MIRIAM HS FOR GIRLS,BROOKLYN,100,,,,,,3.32E+11
TIFERES TORAH INSTITUTE,QUEENS,100,,,,,,3.428E+11
TOMER D VORA H S FOR GIRLS,BROOKLYN,100,,,,,,3.32E+11
TOMER DVORA GIRLS SCHOOL,BROOKLYN,97,,,,,,3.32E+11
TOMPKINS SQUARE MIDDLE SCHOOL,MANHATTAN,95.9,370,http://data.schoolbook.org/school/31-tompkins-square-middle-school,01M839,,,
TOOBAA ACADEMY,QUEENS,100,,,,,,3.43001E+11
TORAH ACAD FOR GIRLS-ELEMENTARY,QUEENS,89.4,,,,,,3.427E+11
TORAH ACAD HIGH SCHOOL FOR GIRLS,QUEENS,77.4,,,,,,3.427E+11
TORAH ACADEMY HIGH SCHOOL OF BKLYN,BROOKLYN,100,,,,,,3.321E+11
TORAH VODAATH H S,BROOKLYN,98.6,,,,,,3.322E+11
TOTTENVILLE HIGH SCHOOL,STATEN ISLAND,99.3,3799,http://data.schoolbook.org/school/1466-tottenville-high-school,31R455,,10,
TOWN SCHOOL (THE),MANHATTAN,98.9,,,,,,3.10201E+11
TOWNSEND HARRIS HIGH SCHOOL,QUEENS,99.9,1115,http://data.schoolbook.org/school/1181-townsend-harris-high-school,25Q525,,,
TRANSFIGURATION SCHOOL,MANHATTAN,100,,,,,,3.102E+11
TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,BROOKLYN,100,959,http://data.schoolbook.org/school/934-transit-tech-career-and-technical-education-high-school,19K615,,,
TREVOR DAY SCHOOL,MANHATTAN,99.5,,,,,,3.10201E+11
TREY WHITFIELD SCHOOL,BROOKLYN,98.9,,,,,,3.31901E+11
TRINITY EPISCOPAL SCHOOL,MANHATTAN,99.5,,,,,,3.10301E+11
TRUE DELIVERANCE CHRISTIAN SCHOOL,QUEENS,98.3,,,,,,3.42901E+11
U N INTERNATIONAL SCHOOLC/O NADIA BENSON,MANHATTAN,85,,,,,,3.10201E+11
UCP OF NYC INC,BROOKLYN,100,,,,,,3.32201E+11
UNION SQUARE ACADEMY FOR HEALTH SCIENCES,MANHATTAN,99.7,316,http://data.schoolbook.org/school/4207-union-square-academy-for-health-sciences,02M533,,,
UNITED TAL ACAD TOR V YIRAH-BORO,BROOKLYN,99.1,,,,,,3.32E+11
UNITY CENTER FOR URBAN TECHNOLOGIES,MANHATTAN,98.8,252,http://data.schoolbook.org/school/115-unity-center-for-urban-technologies,02M500,,,
UNIVERSITY HEIGHTS SECONDARY SCHOOL,BRONX,99.4,467,http://data.schoolbook.org/school/331-university-heights-secondary-school,07X495,,,
UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,MANHATTAN,98.9,269,http://data.schoolbook.org/school/23-university-neighborhood-high-school,01M448,,,
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,MANHATTAN,95.7,92,http://data.schoolbook.org/school/17-university-neighborhood-middle-school,01M332,,,
UPPER SCHOOL @ P.S. 25,BROOKLYN,98.2,114,http://data.schoolbook.org/school/805-upper-school-ps-25,16K534,,,
URBAN ACADEMY LABORATORY HIGH SCHOOL,MANHATTAN,90.7,107,http://data.schoolbook.org/school/127-urban-academy-laboratory-high-school,02M565,,,
URBAN ACTION ACADEMY,BROOKLYN,94.2,278,http://data.schoolbook.org/school/895-urban-action-academy,18K642,,,
URBAN ASSEMBLY ACADEMY OF CIVIC ENGAGEMENT,BRONX,96,173,http://data.schoolbook.org/school/376-urban-assembly-academy-of-civic-engagement,08X366,,,
URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,MANHATTAN,98.9,445,http://data.schoolbook.org/school/3474-urban-assembly-gateway-school-for-technology,02M507,,,
URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,BROOKLYN,97.9,333,http://data.schoolbook.org/school/679-urban-assembly-high-school-of-music-and-art,13K350,,,
URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,BROOKLYN,99.6,458,http://data.schoolbook.org/school/688-urban-assembly-institute-of-math-and-science-for-young-women,13K527,,,
URBAN ASSEMBLY MAKER ACADEMY,MANHATTAN,94.1,102,http://data.schoolbook.org/school/4218-urban-assembly-maker-academy,02M282,,,
URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,MANHATTAN,97.6,417,http://data.schoolbook.org/school/125-the-urban-assembly-new-york-harbor-school,02M551,,,
URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,BRONX,98.8,514,http://data.schoolbook.org/school/336-urban-assembly-school-for-careers-in-sports,07X548,,,
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,BROOKLYN,97.9,471,http://data.schoolbook.org/school/981-urban-assembly-school-for-criminal-justice,20K609,,,
URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,MANHATTAN,98.8,320,http://data.schoolbook.org/school/246-urban-assembly-school-for-the-performing-arts,05M369,,,
URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,BRONX,96.8,534,http://data.schoolbook.org/school/638-urban-assembly-school-for-wildlife-conservation,12X372,,,
URBAN INSTITUTE OF MATHEMATICS,BRONX,99.7,290,http://data.schoolbook.org/school/378-urban-institute-of-mathematics,08X371,,,
URBAN SCHOLARS COMMUNITY SCHOOL,BRONX,97.5,315,http://data.schoolbook.org/school/643-urban-scholars-community-school,12X463,,,
URBAN SCIENCE ACADEMY,BRONX,96.7,329,http://data.schoolbook.org/school/443-urban-science-academy,09X325,10,,
UTA,BROOKLYN,97.1,,,,,,3.314E+11
VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,BRONX,99.4,334,http://data.schoolbook.org/school/436-validus-preparatory-academy-an-expeditionary-learning-school,09X263,,,
VAN SICLEN COMMUNITY MIDDLE SCHOOL,BROOKLYN,98.2,221,http://data.schoolbook.org/school/4254-van-siclen-community-middle-school,19K654,,,
VANGUARD HIGH SCHOOL,MANHATTAN,98.4,425,http://data.schoolbook.org/school/110-vanguard-high-school,02M449,,,
VERITAS ACADEMY,QUEENS,97.4,274,http://data.schoolbook.org/school/4269-veritas-academy,25Q240,,,
VICTORY COLLEGIATE HIGH SCHOOL,BROOKLYN,97.9,286,http://data.schoolbook.org/school/884-victory-collegiate-high-school,18K576,,,
VILLA MARIA ACADEMY-ELEM,BRONX,100,,,,,,3.208E+11
VILLAGE ACADEMY,QUEENS,98.8,335,http://data.schoolbook.org/school/1265-village-academy,27Q319,,,
VILLAGE COMMUNITY SCHOOL,MANHATTAN,97.6,,,,,,3.10201E+11
VISITATION ACADEMY,BROOKLYN,100,,,,,,3.32E+11
VISITATION SCHOOL,BRONX,99.5,,,,,,3.21E+11
VISTA ACADEMY,BROOKLYN,99.1,230,http://data.schoolbook.org/school/4255-vista-academy,19K661,,,
VIZNITZER CHAIDER TIFERES YISROEL,BROOKLYN,91.5,,,,,,3.32E+11
VOYAGES PREP - SOUTH QUEENS,QUEENS,100,87,http://data.schoolbook.org/school/4272-voyages-prep-south-queens,27Q261,,,
VOYAGES PREPARATORY,QUEENS,100,70,http://data.schoolbook.org/school/1140-voyages-preparatory,24Q744,,,
W.E.B. DUBOIS ACADEMIC HIGH SCHOOL,BROOKLYN,100,45,http://data.schoolbook.org/school/844-web-dubois-academic-high-school,17K489,,,
W.H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,BROOKLYN,98.1,427,http://data.schoolbook.org/school/938-w-h-maxwell-career-and-technical-education-high-school,19K660,,,
WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,MANHATTAN,98.4,366,http://data.schoolbook.org/school/173-wadleigh-secondary-school-for-the-performing-visual-arts,03M415,,,
WAKE-EDEN CHRISTIAN ACADEMY,BRONX,93,,,,,,3.21101E+11
WASHINGTON HEIGHTS ACADEMY,MANHATTAN,96.2,471,http://data.schoolbook.org/school/289-washington-heights-academy,06M366,16,,
WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,MANHATTAN,96.4,670,http://data.schoolbook.org/school/287-washington-heights-expeditionary-learning-school,06M348,19,,
WASHINGTON IRVING HIGH SCHOOL,MANHATTAN,95.5,44,http://data.schoolbook.org/school/112-washington-irving-high-school,02M460,,,
WATERSIDE CHILDREN'S STUDIO SCHOOL,ROCKAWAY PARK,98.7,470,http://data.schoolbook.org/school/1263-waterside-childrens-studio-school,27Q317,,,
WATERSIDE SCHOOL FOR LEADERSHIP,ROCKAWAY PARK,97.9,192,http://data.schoolbook.org/school/1264-waterside-school-for-leadership,27Q318,,,
WAVE PREPARATORY ELEMENTARY SCHOOL,QUEENS,97.3,439,http://data.schoolbook.org/school/4187-wave-preparatory-elementary-school,27Q362,,,
WELLSPRING ELEMENTARY,QUEENS,93.8,,,,,,3.42901E+11
WEST BRONX ACADEMY FOR THE FUTURE,BRONX,95.5,561,http://data.schoolbook.org/school/499-west-bronx-academy-for-the-future,10X243,16,,
WEST BROOKLYN COMMUNITY HIGH SCHOOL,BROOKLYN,98.9,89,http://data.schoolbook.org/school/779-west-brooklyn-community-high-school,15K529,,,
WEST END DAY SCHOOL,MANHATTAN,100,,,,,,3.10301E+11
WEST PREP ACADEMY,MANHATTAN,96,198,http://data.schoolbook.org/school/175-west-prep-academy,03M421,,,
WESTCHESTER SQUARE ACADEMY,BRONX,93.8,390,http://data.schoolbook.org/school/4167-westchester-square-academy,08X558,12,,
WHITESTONE ACADEMY,QUEENS,94.9,,,,,,3.42501E+11
WILLIAM CULLEN BRYANT HIGH SCHOOL,QUEENS,98.6,2202,http://data.schoolbook.org/school/1399-william-cullen-bryant-high-school,30Q445,26,,
WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,BROOKLYN,99.8,517,http://data.schoolbook.org/school/1023-william-e-grady-career-and-technical-education-high-school,21K620,,,
WILLIAM SPYROPOULOS SCHOOL,QUEENS,100,,,,,,3.42601E+11
WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,BROOKLYN,99.8,545,http://data.schoolbook.org/school/733-williamsburg-high-school-for-architecture-and-design,14K558,,,
WILLIAMSBURG PREPARATORY SCHOOL,BROOKLYN,99.1,641,http://data.schoolbook.org/school/734-williamsburg-preparatory-school,14K561,,,
WINDMILL MONTESSORI ACADEMY,BROOKLYN,85.9,,,,,,3.32101E+11
WINDSOR SCHOOL (THE),QUEENS,83.3,,,,,,3.42501E+11
WINGS ACADEMY,BRONX,96.3,431,http://data.schoolbook.org/school/650-wings-academy,12X684,,,
WINSTON PREPARATORY SCHOOL,MANHATTAN,98.9,,,,,,3.10201E+11
WOMEN'S ACADEMY OF EXCELLENCE,BRONX,94.3,314,http://data.schoolbook.org/school/364-womens-academy-of-excellence,08X282,,,
WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL,BROOKLYN,97.3,224,http://data.schoolbook.org/school/932-world-academy-for-total-community-health-high-school,19K510,,,
WORLD HARVEST DELIVERANCE CENTER CHRISTIAN ACADEMY,STATEN ISLAND,25,,,,,,3.53101E+11
